"","condition","ID","cov_distance","aa","pa","IDnum","ms","d"
"293891","P","qts9bqxw",6.09927623352849,-3.00196631363453,0.651588587366763,183,801,7.46735322380044
"293964","P","qts9bqxw",6.09927623352849,1.34972128800466,1.23336500469821,183,538,7.53327412363416
"294021","P","qts9bqxw",6.09927623352849,0.093084226568747,1.3497202881645,183,751,6.28994116884748
"294073","P","qts9bqxw",6.09927623352849,-0.11635528367057,1.52425321336393,183,820,6.01655366335595
"294217","P","qts9bqxw",6.09927623352849,-1.29154364668009,0.581775417286991,183,686,6.61419403200853
"294264","W","R1NfgVZa",6.01170097923653,-2.04297467831793e-10,1.55932981409462,184,7882,8.72123844416605
"294266","W","R1NfgVZa",6.01170097923653,-2.04297467831793e-10,1.55932981409462,184,634,7.87091769585986
"294267","W","R1NfgVZa",6.01170097923653,-2.04297467831793e-10,1.55932981409462,184,1500,7.47737181106687
"294379","W","R1NfgVZa",6.01170097923653,-1.97028291859616,0.232879582578928,184,817,7.47737181106686
"294977","W","R1NfgVZa",6.01170097923653,2.85458236235507,0.884299109913326,184,1318,7.47737181106685
"295161","W","R1NfgVZa",6.01170097923653,2.85458236235507,0.884299109913326,184,1000,7.70459747120228
"295578","W","R1NfgVZa",6.01170097923653,0.403364153939814,1.93149683865399,184,568,8.74626616441255
"295629","W","R1NfgVZa",6.01170097923653,-0.364580716937691,1.60570204494838,184,650,8.04243650859364
"295702","W","R1NfgVZa",6.01170097923653,-0.68261861010826,1.80738465465266,184,733,7.39110476595109
"295759","W","R1NfgVZa",6.01170097923653,-0.68261861010826,1.80738465465266,184,519,7.16799382628956
"295780","W","R1NfgVZa",6.01170097923653,-0.674861709573223,1.4583188042538,184,1251,7.26335312230977
"295864","W","R1NfgVZa",6.01170097923653,-0.674861709573223,1.4583188042538,184,668,7.2972663048484
"295867","W","R1NfgVZa",6.01170097923653,-0.674861709573223,1.4583188042538,184,518,8.53467602997844
"295869","W","R1NfgVZa",6.01170097923653,-0.674861709573223,1.4583188042538,184,533,9.47309458746627
"295931","W","R1NfgVZa",6.01170097923653,-0.767945936346251,1.44280464809558,184,617,10.0561300089336
"295933","W","R1NfgVZa",6.01170097923653,-0.767945936346251,1.44280464809558,184,590,9.06802388594168
"295934","W","R1NfgVZa",6.01170097923653,-0.767945936346251,1.44280464809558,184,900,8.61099345197382
"296246","W","R1NfgVZa",6.01170097923653,1.58243078967279,1.23336513785626,184,553,8.2894087388317
"296421","W","R1NfgVZa",6.01170097923653,0.0465410479177759,1.55915993156186,184,535,8.03612030615361
"296424","W","R1NfgVZa",6.01170097923653,0.0698121046110329,1.58243098825512,184,817,8.02544370434519
"296425","W","R1NfgVZa",6.01170097923653,0.0698121046110329,1.58243098825512,184,1484,7.59007714766442
"296443","W","R1NfgVZa",6.01170097923653,0.0930831613042904,1.41953359140232,184,582,7.58359009396108
"296453","W","R1NfgVZa",6.01170097923653,-0.0465431788552553,1.41953359140232,184,3351,7.65435113193788
"296481","W","R1NfgVZa",6.01170097923653,-0.480936000403968,1.19457992500478,184,766,7.96425022222763
"296639","W","R1NfgVZa",6.01170097923653,-0.411122830324189,1.43504739247239,184,801,7.89374682633441
"296641","W","R1NfgVZa",6.01170097923653,-0.426636986482409,1.43504739247239,184,1051,7.90536087494474
"296644","W","R1NfgVZa",6.01170097923653,-0.426636986482409,1.45831844916565,184,584,7.90471821172111
"296647","W","R1NfgVZa",6.01170097923653,-0.426636986482409,1.43504739247239,184,967,7.90536087494474
"296849","W","R1NfgVZa",6.01170097923653,-0.426636986482409,1.43504739247239,184,1119,8.08342175924341
"296851","W","R1NfgVZa",6.01170097923653,-0.426636986482409,1.41953323631417,184,1899,8.08194695087221
"296852","W","R1NfgVZa",6.01170097923653,-0.426636986482409,1.41953323631417,184,834,7.67909413232294
"296887","W","R1NfgVZa",6.01170097923653,-0.535235014325515,1.44280429300743,184,751,7.88305027280208
"296906","I","r4DlVb7e",5.74662304469626,-2.04297467831793e-10,1.55932981409462,185,4093,8.72123844416605
"297021","I","r4DlVb7e",5.74662304469626,1.34972128800464,1.67568509756091,185,1863,8.72123844416604
"297327","I","r4DlVb7e",5.74662304469626,-1.46607657187953,1.39626240155102,185,1281,8.72123844416605
"297409","I","r4DlVb7e",5.74662304469626,-0.0349065852441792,1.32644923147125,185,599,8.72123844416608
"297418","I","r4DlVb7e",5.74662304469626,-0.0349065852441786,1.32644923147125,185,697,6.74832805948787
"297419","I","r4DlVb7e",5.74662304469626,-0.0349065852441786,1.32644923147125,185,631,6.41091165651348
"297420","I","r4DlVb7e",5.74662304469626,-0.0349065852441786,1.32644923147125,185,1364,6.09036607368781
"297472","I","r4DlVb7e",5.74662304469626,0.162897396648515,1.17518736296507,185,765,6.2625896254293
"297480","I","r4DlVb7e",5.74662304469626,0.162897396648515,1.17518736296507,185,516,6.27567232406358
"297481","I","r4DlVb7e",5.74662304469626,0.162897396648515,1.17518736296507,185,731,5.98059684522738
"297482","I","r4DlVb7e",5.74662304469626,0.162897396648515,1.17518736296507,185,1131,5.70119507379133
"297518","I","r4DlVb7e",5.74662304469626,0.139626339955255,1.94313223384257,185,531,5.41299273086928
"297582","I","r4DlVb7e",5.74662304469626,0.60504747382041,1.5126176850173,185,681,6.17930335890843
"297670","I","r4DlVb7e",5.74662304469626,2.37364778250799,1.67551508187011,185,549,6.77582109076994
"297742","I","r4DlVb7e",5.74662304469626,3.12995712503887,1.37299134485776,185,1246,6.12561253318316
"298033","I","r4DlVb7e",5.74662304469626,-2.76925574670197,1.07046760784541,185,916,5.72183313711971
"298084","I","r4DlVb7e",5.74662304469626,-1.82677795062504,1.44280451493753,185,532,4.36062042815948
"298095","I","r4DlVb7e",5.74662304469626,-1.91986217739807,1.58243085509708,185,732,4.37923988360192
"298180","I","r4DlVb7e",5.74662304469626,-0.605047474229003,1.66387955352348,185,515,4.18927803547477
"298188","I","r4DlVb7e",5.74662304469626,-0.605047474229003,1.66387955352348,185,1049,6.79285469476789
"298229","I","r4DlVb7e",5.74662304469626,-0.802851456121693,1.65224402517685,185,750,6.60199326299224
"298250","I","r4DlVb7e",5.74662304469626,-0.802851456121693,1.65224402517685,185,2477,6.55990465450223
"298398","I","r4DlVb7e",5.74662304469626,-0.337430322256534,1.53588874171057,185,715,6.79801756227367
"298416","I","r4DlVb7e",5.74662304469626,-0.395607963989678,1.37299134485776,185,549,6.79565450809928
"298418","I","r4DlVb7e",5.74662304469626,-0.407243492336307,1.38462687320439,185,565,6.78317123281348
"298490","I","r4DlVb7e",5.74662304469626,0.0698131698754785,2.02458093226898,185,3058,7.24530747361282
"298619","I","r4DlVb7e",5.74662304469626,0.337430321847941,1.37299134485776,185,533,7.56864233951351
"298630","I","r4DlVb7e",5.74662304469626,0.337430321847941,1.37299134485776,185,1165,4.25887021748753
"298685","I","r4DlVb7e",5.74662304469626,0.349065850194569,1.37299134485776,185,1979,3.64103372931473
"298752","I","r4DlVb7e",5.74662304469626,0.232710566728283,1.37299134485776,185,565,3.47939407104743
"298782","I","r4DlVb7e",5.74662304469626,-0.13962634036384,1.29154264643136,185,1014,3.0866611034338
"298812","I","r4DlVb7e",5.74662304469626,0.081448698222109,1.38462687320439,185,565,3.26186092272532
"298820","I","r4DlVb7e",5.74662304469626,0.081448698222109,1.38462687320439,185,947,2.95086417470047
"298838","I","r4DlVb7e",5.74662304469626,0.081448698222109,1.38462687320439,185,714,7.68208462163696
"298934","W","RAkF1zvw",6.20225396366236,-2.04297467831793e-10,1.55932981409462,186,2416,4.4769787117055
"298973","W","RAkF1zvw",6.20225396366236,-2.04297467831793e-10,1.55932981409462,186,1568,10.7073929072564
"299022","W","RAkF1zvw",6.20225396366236,-2.04297467831793e-10,1.55932981409462,186,500,1.77832004772203
"299065","W","RAkF1zvw",6.20225396366236,-2.04297467831793e-10,1.55932981409462,186,3944,9.66342209879875
"299528","W","RAkF1zvw",6.20225396366236,-2.69376684770702,1.14377228812753,186,1383,9.66342209879877
"299596","W","RAkF1zvw",6.20225396366236,1.78481931461002,1.48832177240577,186,2132,9.66342209879877
"299800","W","RAkF1zvw",6.20225396366236,0.963621519487142,1.96455977889846,186,1535,3.46420078471097
"299811","W","RAkF1zvw",6.20225396366236,0.963621519487142,1.96455977889846,186,783,3.47006947218663
"299840","W","RAkF1zvw",6.20225396366236,0.963621519487142,1.96455977889846,186,3864,13.8392277748818
"299888","W","RAkF1zvw",6.20225396366236,0.963621519487142,1.96455977889846,186,666,13.8429789641557
"299901","W","RAkF1zvw",6.20225396366236,0.963621519487142,1.96455977889846,186,5429,9.67089773090164
"299957","W","RAkF1zvw",6.20225396366236,1.52529213585292,1.85067111523381,186,632,9.4820757317536
"300237","W","RAkF1zvw",6.20225396366236,1.11959327715316,1.93978749829873,186,5681,10.1254061367434
"300294","W","RAkF1zvw",6.20225396366236,1.11959327715316,1.93978749829873,186,733,7.82635832741524
"300400","W","RAkF1zvw",6.20225396366236,1.11959327715316,1.93978749829873,186,1533,11.2236376393586
"300444","W","RAkF1zvw",6.20225396366236,1.11959327715316,1.93978749829873,186,1349,11.2663566418839
"300461","W","RAkF1zvw",6.20225396366236,1.11959327715316,1.93978749829873,186,1732,4.77583913196617
"300501","W","RAkF1zvw",6.20225396366236,1.11959327715316,1.93978749829873,186,883,1.75660020878307
"300638","W","RAkF1zvw",6.20225396366236,1.11959327715316,1.93978749829873,186,2781,7.88988558321491
"300684","W","RAkF1zvw",6.20225396366236,1.11959327715316,1.93978749829873,186,2399,7.89582382551115
"300842","W","RAkF1zvw",6.20225396366236,1.39572970390871,1.85163065217456,186,1183,7.98276553105551
"300889","I","RCq8cneh",6.10124776660689,-2.04297467831793e-10,1.55932981409462,187,4556,8.72123844416605
"301061","I","RCq8cneh",6.10124776660689,1.25663741631976,1.61035805220026,187,582,5.78584777000337
"301128","I","RCq8cneh",6.10124776660689,0.493347040851424,1.53589056425539,187,500,5.78584777000337
"301185","I","RCq8cneh",6.10124776660689,1.38695547583726,2.28987283662575,187,700,5.78584777000336
"301192","I","RCq8cneh",6.10124776660689,1.38695547583726,2.28987283662575,187,517,4.0404732873142
"301247","I","RCq8cneh",6.10124776660689,1.4800397026103,2.35503186627347,187,551,4.47697871170548
"301281","I","RCq8cneh",6.10124776660689,1.4800397026103,2.35503186627347,187,516,4.93312993813343
"301324","I","RCq8cneh",6.10124776660689,0.558505715522031,2.13162993507109,187,900,4.93886903019592
"301333","I","RCq8cneh",6.10124776660689,0.558505715522031,2.13162993507109,187,551,3.52019161658727
"301356","I","RCq8cneh",6.10124776660689,0.558505715522031,2.13162993507109,187,917,3.51488096326254
"301392","I","RCq8cneh",6.10124776660689,-0.1396259852757,2.08508782168457,187,550,2.94667345409779
"301409","I","RCq8cneh",6.10124776660689,-0.1396259852757,2.08508782168457,187,617,2.22261094371136
"301419","I","RCq8cneh",6.10124776660689,-0.1396259852757,2.08508782168457,187,617,2.84554567255915
"301678","I","RCq8cneh",6.10124776660689,-0.28856060608745,2.34106709024439,187,952,4.94030425698779
"301747","I","RCq8cneh",6.10124776660689,-0.390953113502525,1.69878613856337,187,584,5.42762618257983
"301751","I","RCq8cneh",6.10124776660689,-0.390953113502525,1.69878613856337,187,684,4.36714893663722
"301981","I","RCq8cneh",6.10124776660689,-0.204785015044612,1.57777671477606,187,1104,4.48805048618148
"301988","I","RCq8cneh",6.10124776660689,-0.204785015044612,1.57777671477606,187,1217,6.50128669533199
"302094","I","RCq8cneh",6.10124776660689,0.530580518497591,1.8663376757372,187,885,7.13283849649982
"302264","I","RCq8cneh",6.10124776660689,2.47604100008919,1.27059865989861,187,701,7.31086087877642
"302305","I","RCq8cneh",6.10124776660689,-0.968075301740912,1.54985134021771,187,866,6.00395571563502
"302306","I","RCq8cneh",6.10124776660689,-0.968075301740912,1.54985134021771,187,601,6.35840976213857
"302314","I","RCq8cneh",6.10124776660689,-0.968075301740912,1.54985134021771,187,618,7.97367238059737
"302431","I","RCq8cneh",6.10124776660689,-1.63828216061251,1.45676711344468,187,500,7.89622521946815
"302570","I","RCq8cneh",6.10124776660689,-0.46542069021943,1.59639345360422,187,683,8.26756043293068
"302571","I","RCq8cneh",6.10124776660689,-0.46542069021943,1.59639345360422,187,867,8.7249971578644
"302580","I","RCq8cneh",6.10124776660689,-0.46542069021943,1.59639345360422,187,652,9.20667896284668
"302624","I","RCq8cneh",6.10124776660689,-0.72605680924668,1e-06,187,500,7.73465202394927
"302746","I","RCq8cneh",6.10124776660689,-0.726056809203085,1.00026645939583e-06,187,1118,7.76941715555347
"302780","I","RCq8cneh",6.10124776660689,-0.72605680935404,1.00015546050969e-06,187,1036,1.74327057099746
"303087","I","RCq8cneh",6.10124776660689,-2.92284486283849,3.14159165358979,187,533,2.03593206438393
"303089","P","Rd5nbgDk",5.39675580006626,-2.04297467831793e-10,1.55932981409462,188,5487,8.72123844416605
"303109","P","Rd5nbgDk",5.39675580006626,2.40855436754788,1.73386273929405,188,617,8.72123844416605
"303124","P","Rd5nbgDk",5.39675580006626,2.99033078487932,1.73386273929405,188,800,8.72123844416604
"303132","P","Rd5nbgDk",5.39675580006626,2.99033078487932,1.73386273929405,188,4170,5.78584777000338
"303160","P","Rd5nbgDk",5.39675580006626,2.82743338802651,1.05900209518958,188,1100,5.78584777000339
"303229","P","Rd5nbgDk",5.39675580006626,1.93149770533609,2.38545232670527,188,917,5.78584777000339
"303259","P","Rd5nbgDk",5.39675580006626,2.96705972818606,1.54769428574799,188,1084,5.78584777000339
"303294","P","Rd5nbgDk",5.39675580006626,3.01360184157257,0.837927056603631,188,1700,5.22172761242806
"303314","P","Rd5nbgDk",5.39675580006626,2.71107810456022,1.2684416054289,188,517,5.22172761242806
"303374","P","Rd5nbgDk",5.39675580006626,2.65290046282708,1.27990911817362,188,650,5.22172761242805
"303513","P","Rd5nbgDk",5.39675580006626,0.581776417127141,1.68715261030563,188,633,5.22172761242805
"303520","P","Rd5nbgDk",5.39675580006626,0.337430321847935,1.69878813865226,188,634,5.22172761242805
"303523","P","Rd5nbgDk",5.39675580006626,0.337430321847935,1.69878813865226,188,767,4.4769787117055
"303527","P","Rd5nbgDk",5.39675580006626,0.337430321847935,1.69878813865226,188,717,4.96064123180665
"303541","P","Rd5nbgDk",5.39675580006626,0.337430321847935,1.69878813865226,188,2017,2.41918060912094
"303576","P","Rd5nbgDk",5.39675580006626,0.290888208461421,2.68780604813784,188,816,2.54650590433783
"303595","P","Rd5nbgDk",5.39675580006626,0.337430321847935,1.9431322339536,188,583,2.54650590433783
"303603","P","Rd5nbgDk",5.39675580006626,0.337430321847935,1.9431322339536,188,668,3.8384496229485
"303631","P","Rd5nbgDk",5.39675580006626,-0.570140889189116,3.14159165358979,188,1050,3.8384496229485
"303639","P","Rd5nbgDk",5.39675580006626,-0.570140889189116,3.03687189842569,188,633,3.8384496229485
"303684","P","Rd5nbgDk",5.39675580006626,-0.663225115962147,2.60635734960042,188,616,3.8384496229485
"303726","P","Rd5nbgDk",5.39675580006626,-0.267617152176765,2.0362164606156,188,1600,3.8384496229485
"303731","P","Rd5nbgDk",5.39675580006626,-0.267617152176765,2.0362164606156,188,567,2.97011914779161
"303732","P","Rd5nbgDk",5.39675580006626,-0.267617152176765,2.0362164606156,188,2886,2.82161319040203
"303839","P","Rd5nbgDk",5.39675580006626,-1.11701072148067,1.97803881888246,188,500,2.82161319040203
"303914","P","Rd5nbgDk",5.39675580006626,-2.6994425766222,1.02392549445889,188,783,2.82161319040203
"303921","P","Rd5nbgDk",5.39675580006626,-2.6994425766222,1.02392549445889,188,735,4.0404732873142
"303966","P","Rd5nbgDk",5.39675580006626,-3.10668606875421,1.22172947635158,188,501,4.0404732873142
"303984","P","Rd5nbgDk",5.39675580006626,2.85070444471977,1.44280451493753,188,1151,4.0404732873142
"304074","P","Rd5nbgDk",5.39675580006626,0.6050474738204,1.3497202881645,188,516,4.04047328731419
"304079","P","Rd5nbgDk",5.39675580006626,0.6050474738204,1.3497202881645,188,1750,5.22172761242801
"304114","P","Rd5nbgDk",5.39675580006626,0.442150076967595,1.14028077792518,188,600,4.71260917021628
"304116","P","Rd5nbgDk",5.39675580006626,0.418879020274338,1.15191630627181,188,1168,4.71260917021628
"304162","P","Rd5nbgDk",5.39675580006626,0.418879020274338,1.15191630627181,188,750,4.81524509932321
"304172","P","Rd5nbgDk",5.39675580006626,0.302523736808049,1.54752427005719,188,900,4.47498391127063
"304175","P","Rd5nbgDk",5.39675580006626,0.302523736808049,1.54752427005719,188,3935,3.82008805001004
"304179","P","Rd5nbgDk",5.39675580006626,0.302523736808049,1.54752427005719,188,5469,4.71787911374567
"304183","P","Rd5nbgDk",5.39675580006626,0.302523736808049,1.54752427005719,188,1434,3.82008805001005
"304189","P","Rd5nbgDk",5.39675580006626,0.302523736808049,1.54752427005719,188,633,5.24433644047052
"304302","P","Rd5nbgDk",5.39675580006626,0.0349065848355901,1.54752427005718,188,766,5.05762104196871
"304304","P","RENjvKNj",5.07496031889099,-2.04297467831793e-10,1.55932981409462,189,5512,9.180250993859
"304305","P","RENjvKNj",5.07496031889099,-2.04297467831793e-10,1.55932981409462,189,1791,7.10350322051352
"304306","P","RENjvKNj",5.07496031889099,-2.04297467831793e-10,1.55932981409462,189,501,6.74832805948784
"304311","P","RENjvKNj",5.07496031889099,-2.04297467831793e-10,1.55932981409462,189,541,8.72123844416604
"304346","P","RENjvKNj",5.07496031889099,0.919206739179384,2.72288264875751,189,931,8.72123844416604
"304357","P","RENjvKNj",5.07496031889099,1.03556202264567,3.14159165343433,189,910,5.49655538150321
"304383","P","RENjvKNj",5.07496031889099,-0.151261868710471,1.76859930853213,189,614,5.49655538150322
"304389","P","RENjvKNj",5.07496031889099,-0.162897397057099,1.76859930853213,189,515,4.25312977612023
"304414","P","RENjvKNj",5.07496031889099,-0.13962634036384,1.74532825183887,189,1907,4.25312977612023
"304435","P","RENjvKNj",5.07496031889099,-0.13962634036384,1.74532825183887,189,561,4.33767393368488
"304456","P","RENjvKNj",5.07496031889099,-0.139626340363839,1.74532825183887,189,655,4.31425640499781
"304516","P","RENjvKNj",5.07496031889099,-2.83906891678173,1.88495459199842,189,661,4.70186944192125
"304546","P","RENjvKNj",5.07496031889099,2.60635834944057,1.48934662821304,189,599,3.6813051837329
"304547","P","RENjvKNj",5.07496031889099,2.60635834944057,1.48934662821304,189,841,3.49295601148097
"304579","P","RENjvKNj",5.07496031889099,1.25663706123162,1.81514142191865,189,927,3.13312505687272
"304599","P","RENjvKNj",5.07496031889099,0.698131700593438,1.91986117703831,189,640,3.32755842236003
"304613","P","RENjvKNj",5.07496031889099,0.023271056488964,1.91986117703831,189,1961,3.67711984201468
"304615","P","RENjvKNj",5.07496031889099,0.023271056488964,1.91986117703831,189,526,3.3292470079725
"304618","P","RENjvKNj",5.07496031889099,0.023271056488964,1.91986117703831,189,725,3.86548507167657
"304641","P","RENjvKNj",5.07496031889099,0.407243491927717,1.93149670538494,189,820,3.65616149438791
"304654","P","RENjvKNj",5.07496031889099,0.407243491927717,1.93149670538494,189,1663,3.7202093017973
"304695","P","RENjvKNj",5.07496031889099,0.407243491927717,1.93149670538494,189,1090,2.191543128264
"304767","P","RENjvKNj",5.07496031889099,-0.756309342735169,1.94313223373157,189,1067,1.24350200292567
"304769","P","RENjvKNj",5.07496031889099,-0.756309342735169,1.94313223373157,189,654,1.46804079736626
"304799","P","RENjvKNj",5.07496031889099,-0.63995405926888,1.94313223373157,189,528,1.64565284052151
"304802","P","RENjvKNj",5.07496031889099,-0.63995405926888,1.94313223373157,189,970,2.05576190455553
"304837","P","RENjvKNj",5.07496031889099,-0.63995405926888,1.94313223373157,189,602,1.92779587670693
"304885","P","RENjvKNj",5.07496031889099,-0.63995405926888,1.94313223373157,189,992,2.19860902684894
"304931","P","RENjvKNj",5.07496031889099,-0.63995405926888,1.94313223373157,189,675,2.2427012220558
"304942","P","RENjvKNj",5.07496031889099,-0.651589587615509,2.22238491405066,189,865,2.0934683029429
"304970","P","RENjvKNj",5.07496031889099,-0.651589587615509,2.22238491405066,189,675,1.92884633451634
"304972","P","RENjvKNj",5.07496031889099,-0.651589587615509,2.22238491405066,189,552,1.87870662340411
"304974","P","RENjvKNj",5.07496031889099,-0.651589587615509,2.22238491405066,189,886,1.8309147459084
"304978","P","RENjvKNj",5.07496031889099,-0.651589587615509,2.22238491405066,189,501,1.75453323676177
"304983","P","RENjvKNj",5.07496031889099,-0.651589587615509,2.22238491405066,189,600,1.74512920285014
"305018","P","RENjvKNj",5.07496031889099,-0.651589587615509,2.22238491405066,189,535,1.94484856158846
"305112","P","RENjvKNj",5.07496031889099,-2.89724655851488,1.80350589357202,189,733,2.89930633765171
"305117","P","RENjvKNj",5.07496031889099,-2.89724655851488,1.80350589357202,189,691,3.2307668093841
"305141","P","RENjvKNj",5.07496031889099,-2.61799387819579,1.93149670538494,189,962,3.13536265515385
"305187","P","RENjvKNj",5.07496031889099,-2.61799387819579,1.93149670538494,189,604,2.25521563986668
"305221","P","RENjvKNj",5.07496031889099,-2.61799387819579,1.93149670538494,189,622,2.58877163941849
"305226","P","RENjvKNj",5.07496031889099,-2.61799387819579,1.93149670538494,189,1057,3.59385988657208
"305328","P","RENjvKNj",5.07496031889099,-2.61799387819579,1.93149670538494,189,508,3.50268422333236
"305343","P","RENjvKNj",5.07496031889099,-2.61799387819579,1.93149670538494,189,634,3.03131706528997
"305367","P","RENjvKNj",5.07496031889099,-2.36201225456995,2.14093621562426,189,660,2.38386279536378
"305390","P","RENjvKNj",5.07496031889099,-2.36201225456995,2.14093621562426,189,820,1.71662076554774
"305454","I","RF9ahvyx",6.82293615399731,-2.04297467831793e-10,1.55932981409462,190,1451,8.72123844416605
"305587","I","RF9ahvyx",6.82293615399731,2.46673200928102,1.30334819046878,190,516,8.72123844416605
"305606","I","RF9ahvyx",6.82293615399731,2.94766712176032,1.71447031041239,190,717,8.72123844416605
"305723","I","RF9ahvyx",6.82293615399731,0.0310277794799254,1.61362918310432,190,1183,8.72123844416604
"305725","I","RF9ahvyx",6.82293615399731,0.0310277794799254,1.61362918310432,190,550,9.66342209879894
"305747","I","RF9ahvyx",6.82293615399731,0.0310277794799254,1.61362918310432,190,501,29.8683776347957
"305821","I","RF9ahvyx",6.82293615399731,2.5210308456585,1.27232023324049,190,4100,29.8683776347958
"305893","I","RF9ahvyx",6.82293615399731,0.682617366891143,0.682786915374006,190,716,29.8683776347958
"305909","I","RF9ahvyx",6.82293615399731,0.682617366891143,0.682786915374006,190,501,13.1458695464356
"305955","I","RF9ahvyx",6.82293615399731,0.442149899423528,1e-06,190,1217,13.1458695464355
"305982","I","RF9ahvyx",6.82293615399731,2.14093703803134,0.791216927504201,190,800,13.1458695464355
"305995","I","RF9ahvyx",6.82293615399731,2.34261929264748,1.43504943683631,190,650,13.1458695464355
"306004","I","RF9ahvyx",6.82293615399731,2.94766676667218,1.1092546431307,190,1484,13.1458695464355
"306012","I","RF9ahvyx",6.82293615399731,2.90112465328566,1.53589074168845,190,700,13.1458695464355
"306100","I","RF9ahvyx",6.82293615399731,0.36457947372057,1.27990911806261,190,567,13.1458695464355
"306125","I","RF9ahvyx",6.82293615399731,-1.33420766488724,1.54364764222349,190,617,13.1458695464355
"306148","I","RF9ahvyx",6.82293615399731,-0.201683142540798,1.1480396784381,190,767,13.1458695464355
"306165","I","RF9ahvyx",6.82293615399731,0.209439332490951,0.550749104948442,190,633,13.1458695464355
"306226","I","RF9ahvyx",6.82293615399731,1.23336582699429,1.8384144787008,190,517,13.1458695464355
"306234","I","RF9ahvyx",6.82293615399731,1.07822497558838,2.0323398327819,190,567,13.1458695464355
"306271","I","RF9ahvyx",6.82293615399731,-3.13383593080312,1.02392749443678,190,700,13.1458695464355
"306278","I","RF9ahvyx",6.82293615399731,3.04850789398025,1.54364764222349,190,900,13.1458695464355
"306325","I","RF9ahvyx",6.82293615399731,-2.98645304519669,0.155141496251205,190,2067,13.1458695464355
"306356","I","RF9ahvyx",6.82293615399731,1.04719701836008,0.00775790080149686,190,1033,13.1458695464355
"306371","I","RF9ahvyx",6.82293615399731,-0.318038426007085,0.0698141703462244,190,1583,13.1458695464355
"306384","I","RF9ahvyx",6.82293615399731,-1.25663794936058,0.387852063516795,190,649,13.1458695464355
"306401","I","RF9ahvyx",6.82293615399731,-1.25663794936058,0.387852063516793,190,501,7.47737181106681
"306430","I","RF9ahvyx",6.82293615399731,-1.03168463805118,1.02392749476979,190,1000,7.47737181106681
"306441","I","RF9ahvyx",6.82293615399731,-1.03168463805118,1.02392749476979,190,650,5.22172761242802
"306472","I","RF9ahvyx",6.82293615399731,-1.80738676455187,0.395608608963687,190,2767,5.22172761242802
"306473","I","RF9ahvyx",6.82293615399731,-1.81514402017505,0.395608608963687,190,1183,5.22172761242802
"306537","I","RF9ahvyx",6.82293615399731,-2.063369098354,0.403365509498725,190,1050,5.31804407224377
"306538","I","RF9ahvyx",6.82293615399731,-2.063369098354,0.403365509498725,190,600,5.06192798512916
"306539","I","RF9ahvyx",6.82293615399731,-2.063369098354,0.403365509498725,190,750,5.31804407224377
"306562","I","RF9ahvyx",6.82293615399731,-0.923087320384367,0.938599813443653,190,966,4.76835566353306
"306564","I","RF9ahvyx",6.82293615399731,-0.923087320384367,0.938599813443653,190,1416,5.3242683886507
"306567","I","RF9ahvyx",6.82293615399731,-0.923087320384367,0.938599813443653,190,717,5.32630558479536
"306574","I","RF9ahvyx",6.82293615399731,-0.923087320384367,0.938599813443653,190,884,5.51724903625178
"306575","I","RF9ahvyx",6.82293615399731,-0.923087320384367,0.938599813443653,190,516,5.2424508842964
"306578","I","RF9ahvyx",6.82293615399731,-0.923087320384367,0.938599813443653,190,3400,6.11556247049603
"306584","I","RF9ahvyx",6.82293615399731,-0.923087320384367,0.938599813443653,190,817,6.78414971985385
"306619","I","RF9ahvyx",6.82293615399731,-1.38850845424952,0.279252970409254,190,2833,6.65579201259342
"306640","I","RF9ahvyx",6.82293615399731,0.496447137904354,0.310281282725695,190,1667,5.93322313037661
"306654","I","RF9ahvyx",6.82293615399731,-0.705890554521865,0.558506005816492,190,6033,6.35935852786415
"306675","I","RF9ahvyx",6.82293615399731,-0.356824704122998,0.938599813443652,190,967,6.05288132422476
"306682","I","RF9ahvyx",6.82293615399731,-0.760189923531562,0.628319175896264,190,1733,6.42782761157464
"306691","I","RF9ahvyx",6.82293615399731,0.224951003032154,0.240468112645919,190,1667,6.06602064143697
"306734","I","RmMgPsPL",6.64393945778573,-2.04297467831793e-10,1.55932981409462,191,1010,8.72123844416605
"306736","I","RmMgPsPL",6.64393945778573,-0.0698131702840705,1.55932981409462,191,1281,8.72123844416605
"306737","I","RmMgPsPL",6.64393945778573,-0.674860644308771,0.570309904631166,191,1333,8.72123844416605
"306870","I","RmMgPsPL",6.64393945778573,0.383972435234456,1.79187236542529,191,685,8.72123844416604
"307168","I","RmMgPsPL",6.64393945778573,0.139626339955248,1.8733190637628,191,501,8.72123844416603
"307480","I","RmMgPsPL",6.64393945778573,2.12930168722878,1.65224402517684,191,551,8.76371569093247
"307511","I","RmMgPsPL",6.64393945778573,0.32579479350131,1.80350589368302,191,534,9.36271197128832
"307553","I","RmMgPsPL",6.64393945778573,0.32579479350131,1.80350589368302,191,501,13.1399127840337
"307599","I","RmMgPsPL",6.64393945778573,0.32579479350131,1.80350589368302,191,580,8.14647629455519
"307800","I","Rs6JXaCK",6.30112294991438,-1.34972128841325,1.14045079361598,192,2873,4.47697871170552
"307801","I","Rs6JXaCK",6.30112294991438,-1.34972128841325,1.14045079361598,192,687,5.28681701021511
"307835","I","Rs6JXaCK",6.30112294991438,-1.34972128841325,1.14045079361598,192,821,4.49895183757691
